2024 Halloween Harvest Sell Through by Brand,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,_sheet,Halloween Harvest Sell Through by Segment - 2024 MSS Items,Halloween Harvest Performance by Item - 2024 MSS Items,Unnamed: 0,2024 Halloween Harvest Sell Thru by Item,2024 Halloween Harvest Sell Thru by Vendor,Encore Halloween Harvest 2024 Items,All ,635222,868061,498786,260202,0,2262271,2231407.78,3155883.59,1758064.54,1009134.18,0.1,8154490.09,1059357.44,1501089.85,834455.98,491695.28,0.2,3886598.55,Unnamed: 26,Unnamed: 27,Unnamed: 28,Encore Hollaween Harvest 2024 (Actual Sales from Ahold),Unnamed: 21,Unnamed: 22,Unnamed: 23,2024 Halloween Harvest Sales,Unnamed: 24
,SL Har Trpl St Dcr W Fl,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.05,5.99,,,,,,,,MSS_Item,,,,,,00004152020557,Gibo,2160,5184,1812,0,0,9156,12938.4,31052.16,10853.88,0,0,54844.44,6588,15811.2,5526.6,0,0,27925.8,Table and Mantle Décor,Import,,,,,,,
,SL Har Wd Pumpkin Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,2.91,5.99,,,,,,,,MSS_Item,,,,,,00004152020558,Global,714,900,522,0,0,2136,4276.86,5391,3126.78,0,0,12794.64,2077.74,2619,1519.02,0,0,6215.76,Table and Mantle Décor,Import,,,,,,,
,SL Har Wd Pmpkn Crte Dc,Décor,Harvest,Halloween Harvest 2024,,,,,,,,2.96,5.99,,,,,,,,MSS_Item,,,,,,00004152020559,Zest,0,1200,0,824,0,2024,0,7188,0,4935.76,0,12123.76,0,3552,0,2439.04,0,5991.04,Table and Mantle Décor,Import,,,,,,,
,SL Har Wood Word Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.15,6.49,,,,,,,,MSS_Item,,,,,,00004152020560,Gibo,1728,1644,0,0,0,3372,11214.72,10669.56,0,0,0,21884.28,5443.2,5178.6,0,0,0,10621.8,Table and Mantle Décor,Import,,,,,,,
,SL Har Mtl Pmpkn Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.21,6.49,,,,,,,,MSS_Item,,,,,,00004152020562,Zest,1386,0,858,0,0,2244,8995.14,0,5568.42,0,0,14563.56,4449.06,0,2754.18,0,0,7203.24,Table and Mantle Décor,Import,,,,,,,
,SL Har Wd Pmp Bk Stk Dc,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.52,6.99,,,,,,,,MSS_Item,,,,,,00004152020563,Gibo,1032,1800,0,0,0,2832,7213.68,12582,0,0,0,19795.68,3632.64,6336,0,0,0,9968.64,Table and Mantle Décor,Import,,,,,,,
,SL Har Bird Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,2.9,5.99,,,,,,,,MSS_Item,,,,,,00004152020565,Gibo,3840,4404,2448,3744,0,14436,23001.6,26379.96,14663.52,22426.56,0,86471.64,11136,12771.6,7099.2,10857.6,0,41864.4,Table and Mantle Décor,Import,,,,,,,
,SL Har Trkey Brd Decor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.02,5.99,,,,,,,,MSS_Item,,,,,,00004152020566,Global,0,1800,0,2292,0,4092,0,10782,0,13729.08,0,24511.08,0,5436,0,6921.84,0,12357.84,Table and Mantle Décor,Import,,,,,,,
,SL Har Gnme Knt Hat Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,2.47,4.99,,,,,,,,MSS_Item,,,,,,00004152020567,Gibo,2688,0,2532,0,0,5220,13413.12,0,12634.68,0,0,26047.8,6639.36,0,6254.04,0,0,12893.4,Table and Mantle Décor,Import,,,,,,,
,SL Har Mushrm Gnme Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.27,6.49,,,,,,,,MSS_Item,,,,,,00004152020568,Global,2184,1200,880,3136,0,7400,14174.16,7788,5711.2,20352.64,0,48026,7141.68,3924,2877.6,10254.72,0,24198,Table and Mantle Décor,Import,,,,,,,
,SL Har Fx Beaded Lg Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.59,7.49,,,,,,,,MSS_Item,,,,,,00004152020569,Gibo,1140,0,1200,0,0,2340,8538.6,0,8988,0,0,17526.6,4092.6,0,4308,0,0,8400.6,Table and Mantle Décor,Import,,,,,,,
,SL Har Scrcrw Leg Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.7,7.49,,,,,,,,MSS_Item,,,,,,00004152020570,Gibo,1152,0,1200,0,0,2352,8628.48,0,8988,0,0,17616.48,4262.4,0,4440,0,0,8702.4,Table and Mantle Décor,Import,,,,,,,
,SL Har Plaid Pmpkn Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,2.93,5.99,,,,,,,,MSS_Item,,,,,,00004152020571,Gibo,2100,1800,1380,2244,0,7524,12579,10782,8266.2,13441.56,0,45068.76,6153,5274,4043.4,6574.92,0,22045.32,Table and Mantle Décor,Import,,,,,,,
,SL Har Knt Pmpkin Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,2.96,5.99,,,,,,,,MSS_Item,,,,,,00004152020572,Gibo,0,1656,816,0,0,2472,0,9919.44,4887.84,0,0,14807.28,0,4901.76,2415.36,0,0,7317.12,Table and Mantle Décor,Import,,,,,,,
,"SL Har 7.5"" Pumpkin  ",Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.52,6.99,,,,,,,,MSS_Item,,,,,,00004152020573,Global,2070,4584,1584,0,0,8238,14469.3,32042.16,11072.16,0,0,57583.62,7286.4,16135.68,5575.68,0,0,28997.76,Table and Mantle Décor,Import,,,,,,,
,SL Har LED Cndl Pmp Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,7.56,14.99,,,,,,,,MSS_Item,,,,,,00004152020574,Zest,1176,0,380,0,0,1556,17628.24,0,5696.2,0,0,23324.44,8890.56,0,2872.8,0,0,11763.36,Table and Mantle Décor,Import,,,,,,,
,SL Har Flral in Planter,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.66,6.99,,,,,,,,MSS_Item,,,,,,00004152020575,Zest,960,0,660,0,0,1620,6710.4,0,4613.4,0,0,11323.8,3513.6,0,2415.6,0,0,5929.2,Table and Mantle Décor,Import,,,,,,,
,SL Har Pmpkn Acrn Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,2.38,4.99,,,,,,,,MSS_Item,,,,,,00004152020576,Global,3096,0,2652,0,0,5748,15449.04,0,13233.48,0,0,28682.52,7368.48,0,6311.76,0,0,13680.24,Table and Mantle Décor,Import,,,,,,,
,SL Har Flrl Pmp Crt Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,4.62,8.99,,,,,,,,MSS_Item,,,,,,00004152020577,Gibo,924,1800,840,0,0,3564,8306.76,16182,7551.6,0,0,32040.36,4268.88,8316,3880.8,0,0,16465.68,Table and Mantle Décor,Import,,,,,,,
,SL Har 5' Scarcrw Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,5.42,10.99,,,,,,,,MSS_Item,,,,,,00004152020578,Gibo,1716,0,0,1032,0,2748,18858.84,0,0,11341.68,0,30200.52,9300.72,0,0,5593.44,0,14894.16,Outdoor Décor,Import,,,,,,,
,SL Har LED Pmpkn Lf Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.02,5.99,,,,,,,,MSS_Item,,,,,,00004152020579,Decra Lite,0,1800,0,1224,0,3024,0,10782,0,7331.76,0,18113.76,0,5436,0,3696.48,0,9132.48,Candle & Lights,Import,,,,,,,
,SL Har LU Mshroom Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,4.94,9.99,,,,,,,,MSS_Item,,,,,,00004152020580,Zest,1920,1752,1092,0,0,4764,19180.8,17502.48,10909.08,0,0,47592.36,9484.8,8654.88,5394.48,0,0,23534.16,Table and Mantle Décor,Import,,,,,,,
,SL Har LU Pumpkin Décor,Décor,Harvest,Halloween Harvest 2024,,,,,,,,5.2,10.99,,,,,,,,MSS_Item,,,,,,00004152020581,Zest,1272,0,876,1446,0,3594,13979.28,0,9627.24,15891.54,0,39498.06,6614.4,0,4555.2,7519.2,0,18688.8,Table and Mantle Décor,Import,,,,,,,
,SL Har LU Cer Acrn Dcr,Décor,Harvest,Halloween Harvest 2024,,,,,,,,3.62,7.49,,,,,,,,MSS_Item,,,,,,00004152020582,Global,1404,900,756,1398,0,4458,10515.96,6741,5662.44,10471.02,0,33390.42,5082.48,3258,2736.72,5060.76,0,16137.96,Table and Mantle Décor,Import,,,,,,,
,SL Har LU Stkd Pmpkn Dc,Décor,Harvest,Halloween Harvest 2024,,,,,,,,7.86,14.99,,,,,,,,MSS_Item,,,,,,00004152020583,Zest,572,600,0,0,0,1172,8574.28,8994,0,0,0,17568.28,4495.92,4716,0,0,0,9211.92,Table and Mantle Décor,Import,,,,,,,
,SL Har Coir Mat Asst ,Décor,Harvest,Halloween Harvest 2024,,,,,,,,4.94,9.99,,,,,,,,MSS_Item,,,,,,00004152020584,Palm Fibre,1144,1316,812,0,0,3272,11428.56,13146.84,8111.88,0,0,32687.28,5651.36,6501.04,4011.28,0,0,16163.68,Outdoor Décor,Import,,,,,,,
,SL Har 6x12 Owl Gl Clng,Décor,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.49,,,,,,,,MSS_Item,,,,,,00004152020585,Mello Smello,1020,1938,852,678,0,4488,1519.8,2887.62,1269.48,1010.22,0,6687.12,765,1453.5,639,508.5,0,3366,Window Décor,Import,,,,,,,
,SL Har 6x12 Fll Gl Clng,Décor,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.49,,,,,,,,MSS_Item,,,,,,00004152020586,Mello Smello,1020,1938,852,678,0,4488,1519.8,2887.62,1269.48,1010.22,0,6687.12,765,1453.5,639,508.5,0,3366,Window Décor,Import,,,,,,,
,SL Har 12x12 Gv Th Gl,Décor,Harvest,Halloween Harvest 2024,,,,,,,,1.81,3.49,,,,,,,,MSS_Item,,,,,,00004152020588,Mello Smello,2700,2796,1302,2016,0,8814,9423,9758.04,4543.98,7035.84,0,30760.86,4887,5060.76,2356.62,3648.96,0,15953.34,Window Décor,Import,Shipped on 00004152020591,,,,,,
,SL Har 12x12 Mshrm Gl,Décor,Harvest,Halloween Harvest 2024,,,,,,,,1.81,3.49,,,,,,,,MSS_Item,,,,,,00004152020589,Mello Smello,2700,2796,1302,2016,0,8814,9423,9758.04,4543.98,7035.84,0,30760.86,4887,5060.76,2356.62,3648.96,0,15953.34,Window Décor,Import,Shipped on 00004152020592,,,,,,
,SL Har Bmb Fbr Serv Bwl,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,3.98,8.49,,,,,,,,MSS_Item,,,,,,00004152020593,Free Free,0,1980,948,0,0,2928,0,16810.2,8048.52,0,0,24858.72,0,7880.4,3773.04,0,0,11653.44,Tabletop,Import,,,,,,,
,SL Har Bmb Fbr Sld Bwl,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,1.53,2.99,,,,,,,,MSS_Item,,,,,,00004152020594,Free Free,1848,3144,1092,0,0,6084,5525.52,9400.56,3265.08,0,0,18191.16,2827.44,4810.32,1670.76,0,0,9308.52,Tabletop,Import,,,,,,,
,SL Har Bmb Fbr Sld Plt,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,1.47,2.99,,,,,,,,MSS_Item,,,,,,00004152020595,Free Free,1320,2484,960,0,0,4764,3946.8,7427.16,2870.4,0,0,14244.36,1940.4,3651.48,1411.2,0,0,7003.08,Tabletop,Import,,,,,,,
,SL Har Bmb Fbr Dnr Plt,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,1.92,3.99,,,,,,,,MSS_Item,,,,,,00004152020596,Free Free,0,2604,960,0,0,3564,0,10389.96,3830.4,0,0,14220.36,0,4999.68,1843.2,0,0,6842.88,Tabletop,Import,,,,,,,
,SL Har Cer Gnme S/P Set,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,2.58,4.99,,,,,,,,MSS_Item,,,,,,00004152020597,Cheer Billion,1272,0,0,1272,0,2544,6347.28,0,0,6347.28,0,12694.56,3281.76,0,0,3281.76,0,6563.52,Tabletop,Import,,,,,,,
,SL Har Cer Gnome Mug,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,3.3,6.49,,,,,,,,MSS_Item,,,,,,00004152020598,Cheer Billion,2052,1800,912,1824,0,6588,13317.48,11682,5918.88,11837.76,0,42756.12,6771.6,5940,3009.6,6019.2,0,21740.4,Beverage and Hydration,Import,,,,,,,
,SL Har Brrl Mug W Sayng,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,3.4,6.99,,,,,,,,MSS_Item,,,,,,00004152020599,FCG,1956,5346,2088,1710,0,11100,13672.44,37368.54,14595.12,11952.9,0,77589,6650.4,18176.4,7099.2,5814,0,37740,Beverage and Hydration,Import,,,,,,,
,SL Har 40oz SS Tumbler ,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,9.4,16.99,,,,,,,,MSS_Item,,,,,,00004152020600,Yekea,0,1800,0,1248,0,3048,0,30582,0,21203.52,0,51785.52,0,16920,0,11731.2,0,28651.2,Beverage and Hydration,Import,,,,,,,
,SL Har PEVA Tblcvr Asst,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,2.84,5.99,,,,,,,,MSS_Item,,,,,,00004152020601,Elrene,3648,3228,3672,2136,0,12684,21851.52,19335.72,21995.28,12794.64,0,75977.16,10360.32,9167.52,10428.48,6066.24,0,36022.56,Textile,Import,,,,,,,
,SL Har Wd Kd PEVA Tblcv,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,2.84,5.99,,,,,,,,MSS_Item,,,,,,00004152020602,Elrene,2244,2556,3300,0,0,8100,13441.56,15310.44,19767,0,0,48519,6372.96,7259.04,9372,0,0,23004,Textile,Import,,,,,,,
,"SL Har Cer 10"" Bkng Try",Housewares,Harvest,Halloween Harvest 2024,,,,,,,,6.05,10.99,,,,,,,,MSS_Item,,,,,,00004152020603,Cheer Billion,0,1800,0,0,0,1800,0,19782,0,0,0,19782,0,10890,0,0,0,10890,Serve Ware,Import,,,,,,,
,"SL Har Ceramic 8"" Bowl",Housewares,Harvest,Halloween Harvest 2024,,,,,,,,8.3,14.99,,,,,,,,MSS_Item,,,,,,00004152020604,Cheer Billion,0,2016,660,1212,0,3888,0,30219.84,9893.4,18167.88,0,58281.12,0,16732.8,5478,10059.6,0,32270.4,Serve Ware,Import,,,,,,,
,SL Har Cer Leaf Spn Rst,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,2.61,5.49,,,,,,,,MSS_Item,,,,,,00004152020605,Cheer Billion,0,2076,636,1212,0,3924,0,11397.24,3491.64,6653.88,0,21542.76,0,5418.36,1659.96,3163.32,0,10241.64,Tabletop,Import,,,,,,,
,SL Har Cer Gravy Boat,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,4.83,9.99,,,,,,,,MSS_Item,,,,,,00004152020606,Cheer Billion,0,1800,330,600,0,2730,0,17982,3296.7,5994,0,27272.7,0,8694,1593.9,2898,0,13185.9,Tabletop,Import,,,,,,,
,SL Har Ceramic Mug,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,3.25,6.49,,,,,,,,MSS_Item,,,,,,00004152020607,Cheer Billion,1440,2880,708,0,0,5028,9345.6,18691.2,4594.92,0,0,32631.72,4680,9360,2301,0,0,16341,Beverage and Hydration,Import,,,,,,,
,"SL Har Ceramic 6"" Bowl",Housewares,Harvest,Halloween Harvest 2024,,,,,,,,4.5,7.99,,,,,,,,MSS_Item,,,,,,00004152020608,Cheer Billion,1440,2484,948,0,0,4872,11505.6,19847.16,7574.52,0,0,38927.28,6480,11178,4266,0,0,21924,Serve Ware,Import,,,,,,,
,"SL Har Ceramic 8"" Plate",Housewares,Harvest,Halloween Harvest 2024,,,,,,,,2.82,4.99,,,,,,,,MSS_Item,,,,,,00004152020609,Cheer Billion,1404,1800,612,0,0,3816,7005.96,8982,3053.88,0,0,19041.84,3959.28,5076,1725.84,0,0,10761.12,Tabletop,Import,,,,,,,
,SL Har Cer Pmpkin Mug,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,3.27,6.49,,,,,,,,MSS_Item,,,,,,00004152020610,Cheer Billion,1872,0,924,0,0,2796,12149.28,0,5996.76,0,0,18146.04,6121.44,0,3021.48,0,0,9142.92,Beverage and Hydration,Import,,,,,,,
,SL Har Metal DOF Tmblr,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,1.8,3.49,,,,,,,,MSS_Item,,,,,,00004152020611,Free Free,1776,1812,0,0,0,3588,6198.24,6323.88,0,0,0,12522.12,3196.8,3261.6,0,0,0,6458.4,Beverage and Hydration,Import,,,,,,,
,SL Har Cer Messagng Mug,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,3.15,6.49,,,,,,,,MSS_Item,,,,,,00004152020612,Cheer Billion,1248,1800,1080,0,0,4128,8099.52,11682,7009.2,0,0,26790.72,3931.2,5670,3402,0,0,13003.2,Beverage and Hydration,Import,,,,,,,
,SL Har Cer Lf Shpd Plte,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,3.04,5.49,,,,,,,,MSS_Item,,,,,,00004152020613,Cheer Billion,1644,3720,2400,900,0,8664,9025.56,20422.8,13176,4941,0,47565.36,4997.76,11308.8,7296,2736,0,26338.56,Tabletop,Import,,,,,,,
,"SL Har Pmpkn Shp Chrgr
",Housewares,Harvest,Halloween Harvest 2024,,,,,,,,1.93,3.99,,,,,,,,MSS_Item,,,,,,00004152020614,Max Union,0,4968,1980,0,0,6948,0,19822.32,7900.2,0,0,27722.52,0,9588.24,3821.4,0,0,13409.64,Serve Ware,Import,,,,,,,
,SL Har Rnd Leaf Chargr,Housewares,Harvest,Halloween Harvest 2024,,,,,,,,1.8,3.49,,,,,,,,MSS_Item,,,,,,00004152020615,Max Union,1596,1800,1452,0,0,4848,5570.04,6282,5067.48,0,0,16919.52,2872.8,3240,2613.6,0,0,8726.4,Serve Ware,Import,,,,,,,
,"SL HAR Dnr Plt 8ct KD
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020634,Creative Converting,9056,21504,0,0,0,30560,18021.44,42792.96,0,0,0,60814.4,6792,16128,0,0,0,22920,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Plt 8ct KD
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020635,Creative Converting,12038,28896,0,0,0,40934,23955.62,57503.04,0,0,0,81458.66,9028.5,21672,0,0,0,30700.5,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Npk 16c KD
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020636,Creative Converting,13155,30912,0,0,0,44067,26178.45,61514.88,0,0,0,87693.33,9866.25,23184,0,0,0,33050.25,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Bev Npkn 16c KD
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020637,Creative Converting,6287,14112,0,0,0,20399,12511.13,28082.88,0,0,0,40594.01,4715.25,10584,0,0,0,15299.25,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Dnr Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020641,Creative Converting,11264,0,7204,5056,0,23524,22415.36,0,14335.96,10061.44,0,46812.76,8448,0,5403,3792,0,17643,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020642,Creative Converting,14972,0,9911,6794,0,31677,29794.28,0,19722.89,13520.06,0,63037.23,11229,0,7433.25,5095.5,0,23757.75,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Npk 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020643,Creative Converting,16557,0,10999,7268,0,34824,32948.43,0,21888.01,14463.32,0,69299.76,12417.75,0,8249.25,5451,0,26118,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Bev Npkn 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020644,Creative Converting,8195,0,5824,3318,0,17337,16308.05,0,11589.76,6602.82,0,34500.63,6146.25,0,4368,2488.5,0,13002.75,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Dnr Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020648,Creative Converting,22960,41696,17400,0,0,82056,45690.4,82975.04,34626,0,0,163291.44,17220,31272,13050,0,0,61542,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020649,Creative Converting,30679,56040,23489,0,0,110208,61051.21,111519.6,46743.11,0,0,219313.92,23009.25,42030,17616.75,0,0,82656,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Npk 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020650,Creative Converting,33414,59981,25550,0,0,118945,66493.86,119362.19,50844.5,0,0,236700.55,25060.5,44985.75,19162.5,0,0,89208.75,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Bev Npkn 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020651,Creative Converting,15961,27439,12387,0,0,55787,31762.39,54603.61,24650.13,0,0,111016.13,11970.75,20579.25,9290.25,0,0,41840.25,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Dnr Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020655,Creative Converting,3360,0,4496,0,0,7856,6686.4,0,8947.04,0,0,15633.44,2520,0,3372,0,0,5892,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020656,Creative Converting,4515,0,6050,0,0,10565,8984.85,0,12039.5,0,0,21024.35,3386.25,0,4537.5,0,0,7923.75,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Npk 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020657,Creative Converting,4830,0,6718,0,0,11548,9611.7,0,13368.82,0,0,22980.52,3622.5,0,5038.5,0,0,8661,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Bev Npkn 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,0.75,1.99,,,,,,,,MSS_Item,,,,,,00004152020658,Creative Converting,2205,0,3436,0,0,5641,4387.95,0,6837.64,0,0,11225.59,1653.75,0,2577,0,0,4230.75,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Dnr Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.65,3.49,,,,,,,,MSS_Item,,,,,,00004152020662,Creative Converting,0,3576,0,3384,0,6960,0,12480.24,0,11810.16,0,24290.4,0,5900.4,0,5583.6,0,11484,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Plt 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.65,3.49,,,,,,,,MSS_Item,,,,,,00004152020663,Creative Converting,0,4023,0,3807,0,7830,0,14040.27,0,13286.43,0,27326.7,0,6637.95,0,6281.55,0,12919.5,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Lnch Npk 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.65,3.49,,,,,,,,MSS_Item,,,,,,00004152020664,Creative Converting,0,6556,0,6204,0,12760,0,22880.44,0,21651.96,0,44532.4,0,10817.4,0,10236.6,0,21054,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Bev Npkn 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.65,3.49,,,,,,,,MSS_Item,,,,,,00004152020665,Creative Converting,0,3576,0,3384,0,6960,0,12480.24,0,11810.16,0,24290.4,0,5900.4,0,5583.6,0,11484,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR GT Npk 16c 2PLY
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.65,3.49,,,,,,,,MSS_Item,,,,,,00004152020666,Creative Converting,0,1341,0,1269,0,2610,0,4680.09,0,4428.81,0,9108.9,0,2212.65,0,2093.85,0,4306.5,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR PPR Tbl Cvr
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.86,3.49,,,,,,,,MSS_Item,,,,,,00004152020667,Creative Converting,0,1788,0,1692,0,3480,0,6240.12,0,5905.08,0,12145.2,0,3325.68,0,3147.12,0,6472.8,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR GST Twl 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.59,2.99,,,,,,,,MSS_Item,,,,,,00004152020669,Creative Converting,4664,0,5830,0,0,10494,13945.36,0,17431.7,0,0,31377.06,7415.76,0,9269.7,0,0,16685.46,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR GST Twl 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.59,2.99,,,,,,,,MSS_Item,,,,,,00004152020670,Creative Converting,4664,0,5830,0,0,10494,13945.36,0,17431.7,0,0,31377.06,7415.76,0,9269.7,0,0,16685.46,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR GST Twl 16ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,1.59,2.99,,,,,,,,MSS_Item,,,,,,00004152020671,Creative Converting,4664,0,5830,0,0,10494,13945.36,0,17431.7,0,0,31377.06,7415.76,0,9269.7,0,0,16685.46,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Ovl Plattr 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,2.43,4.99,,,,,,,,MSS_Item,,,,,,00004152020672,Creative Converting,3392,0,4240,0,0,7632,16926.08,0,21157.6,0,0,38083.68,8242.56,0,10303.2,0,0,18545.76,Paper Napkin and Plate,Domestic,,,,,,,
,"SL HAR Ovl Plattr 8ct
",Paper Goods,Harvest,Halloween Harvest 2024,,,,,,,,2.43,4.99,,,,,,,,MSS_Item,,,,,,00004152020673,Creative Converting,3392,0,4240,0,0,7632,16926.08,0,21157.6,0,0,38083.68,8242.56,0,10303.2,0,0,18545.76,Paper Napkin and Plate,Domestic,,,,,,,
